"cDst","tDst","dX","dY","grp","grnd","vege","watr","stnX","indx","type"
52375,39.9891594241358,536485.547662954,6792249.8431331,"STN52375",168.1,NA,NA,"STN52375",NA,"RB01"
52400,-29.5498931949954,536554.357569576,6792276.77182972,"STN52400",168,NA,NA,"STN52400",NA,"LB01"
52400,19.9586935739723,536517.077603739,6792244.19517963,"STN52400",168,NA,NA,"STN52400",NA,"RB01"
52425,-16.4196670934701,536560.917509321,6792249.30414095,"STN52425",168.3,NA,NA,"STN52425",NA,"LB01"
52425,22.8492527155419,536531.348012705,6792223.46519171,"STN52425",168.3,NA,NA,"STN52425",NA,"RB01"
52450,-40.9999854682846,536595.873489058,6792246.64999044,"STN52450",168.4,NA,NA,"STN52450",NA,"LB01"
52450,29.0897732426304,536543.095900748,6792200.53092921,"STN52450",168.4,NA,NA,"STN52450",NA,"RB01"
52475,-46.9599609375,536616.808350586,6792231.7436543,"STN52475",168.5,NA,NA,"STN52475",NA,"LB01"
52475,24.9726845212287,536562.643068556,6792184.41197358,"STN52475",168.5,NA,NA,"STN52475",NA,"RB01"
52500,-46.9411595763782,536633.240693161,6792212.903283,"STN52500",168.6,NA,NA,"STN52500",NA,"LB01"
52500,17.5499504081791,536584.678887343,6792170.46813263,"STN52500",168.6,NA,NA,"STN52500",NA,"RB01"
52525,-25.9887599225059,536633.910036222,6792180.28860403,"STN52525",167.2,NA,NA,"STN52525",NA,"LB01"
52525,10.0000075819323,536606.810494291,6792156.60799501,"STN52525",167.2,NA,NA,"STN52525",NA,"RB01"
52550,-31.3794148600298,536655.757246832,6792158.46961913,"STN52550",168.3,NA,NA,"STN52550",NA,"LB01"
52550,21.2857547683925,536609.569893068,6792133.19033771,"STN52550",168.3,NA,NA,"STN52550",NA,"RB01"
52575,-24.0465545383578,536657.917554538,6792120.46886034,"STN52575",168,NA,NA,"STN52575",NA,"LB01"
52575,21.8473634552888,536612.023636545,6792120.60654209,"STN52575",168,NA,NA,"STN52575",NA,"RB01"
52600,-51.9999128065394,536685.791412807,6792095.38500026,"STN52600",168.6,NA,NA,"STN52600",NA,"LB01"
52600,33.1063796629979,536600.685120337,6792095.64031914,"STN52600",168.6,NA,NA,"STN52600",NA,"RB01"
52625,-27.1712145164616,536648.851368616,6792057.41152437,"STN52625",168.5,NA,NA,"STN52625",NA,"LB01"
52625,31.0256309919781,536601.479136373,6792091.22389161,"STN52625",168.5,NA,NA,"STN52625",NA,"RB01"
52650,-33.6154234403429,536636.610452157,6792031.70597426,"STN52650",168.6,NA,NA,"STN52650",NA,"LB01"
52650,27.848395306561,536590.574051915,6792072.45648609,"STN52650",168.6,NA,NA,"STN52650",NA,"RB01"
52675,-52.7451412158928,536634.372110771,6792000.29947137,"STN52675",168.4,NA,NA,"STN52675",NA,"LB01"
52675,44.6667209113103,536561.410626038,6792064.88353596,"STN52675",168.4,NA,NA,"STN52675",NA,"RB01"
52700,-13.3334181078332,536580.596863174,6792009.40892065,"STN52700",168.5,NA,NA,"STN52700",NA,"LB01"
52700,47.9110267191103,536559.038818595,6792066.73372101,"STN52700",168.5,NA,NA,"STN52700",NA,"RB01"
52725,-8.01511143993345,536552.699954666,6792009.89488856,"STN52725",168.4,NA,NA,"STN52725",NA,"LB01"
52725,46.137823616081,536552.862413471,6792064.04782362,"STN52725",168.4,NA,NA,"STN52725",NA,"RB01"
52750,-9.93352107297982,536526.123270441,6792012.41762315,"STN52750",168.4,NA,NA,"STN52750",NA,"LB01"
52750,42.7586489898991,536543.775147412,6792062.05364735,"STN52750",168.4,NA,NA,"STN52750",NA,"RB01"
52775,-13.8681176431135,536500.011807415,6792025.88877859,"STN52775",168.4,NA,NA,"STN52775",NA,"LB01"
52775,42.2857018308633,536542.295633479,6792062.8379918,"STN52775",168.4,NA,NA,"STN52775",NA,"RB01"
52800,-19.2186661898802,536487.047516091,6792027.81998847,"STN52800",168.5,NA,NA,"STN52800",NA,"LB01"
52800,38.8134482758621,536498.189682069,6792084.74949276,"STN52800",168.5,NA,NA,"STN52800",NA,"RB01"
52825,-11.9420174478389,536462.998854264,6792045.44462552,"STN52825",168.5,NA,NA,"STN52825",NA,"LB01"
52825,38.7999389592553,536491.312865939,6792087.56044934,"STN52825",168.5,NA,NA,"STN52825",NA,"RB01"
52850,-12.1850254137886,536442.682175863,6792063.19025328,"STN52850",168.4,NA,NA,"STN52850",NA,"LB01"
52850,35.4321151382715,536478.537882699,6792094.52233176,"STN52850",168.4,NA,NA,"STN52850",NA,"RB01"
52875,-8.48761775053907,536429.019323834,6792084.45114752,"STN52875",167.7,NA,NA,"STN52875",NA,"LB01"
52875,26.0453908580147,536455.022679316,6792107.17386718,"STN52875",167.7,NA,NA,"STN52875",NA,"RB01"
52900,-8.41461853368071,536412.627292244,6792103.327181,"STN52900",168.4,NA,NA,"STN52900",NA,"LB01"
52900,45.9756159285449,536453.583138794,6792139.11595528,"STN52900",168.4,NA,NA,"STN52900",NA,"RB01"
52925,-11.7255774985042,536393.687140144,6792119.97657001,"STN52925",168.6,NA,NA,"STN52925",NA,"LB01"
52925,47.5999728739999,536438.359279574,6792159.01278215,"STN52925",168.6,NA,NA,"STN52925",NA,"RB01"
52950,-29.9258589511754,536363.53482821,6792126.82828481,"STN52950",168.5,NA,NA,"STN52950",NA,"LB01"
52950,54.1665818921668,536426.856436165,6792182.16111089,"STN52950",168.5,NA,NA,"STN52950",NA,"RB01"
52975,-27.9534989354153,536349.934853229,6792143.78839928,"STN52975",167.6,NA,NA,"STN52975",NA,"LB01"
52975,20.5883704235474,536383.18603374,6792179.17542204,"STN52975",167.6,NA,NA,"STN52975",NA,"RB01"
53000,-53.7648114901257,536347.659705566,6792118.67468851,"STN53000",168.5,NA,NA,"STN53000",NA,"LB01"
53000,14.2766009252496,536347.863829803,6792186.71610093,"STN53000",168.5,NA,NA,"STN53000",NA,"RB01"
53025,-38.0727514842148,536322.706781746,6792134.44524852,"STN53025",168.1,NA,NA,"STN53025",NA,"LB01"
53025,12.0922672425937,536322.857276802,6792184.61026724,"STN53025",168.1,NA,NA,"STN53025",NA,"RB01"
53050,-37.2499885557336,536297.709250034,6792135.34651144,"STN53050",168.1,NA,NA,"STN53050",NA,"LB01"
53050,11.2204995751911,536297.854661499,6792183.81699958,"STN53050",168.1,NA,NA,"STN53050",NA,"RB01"
53075,-48.6596026490067,536309.763008609,6792128.88849007,"STN53075",168.4,NA,NA,"STN53075",NA,"LB01"
53075,19.8588311324616,536262.964918336,6792178.90694673,"STN53075",168.4,NA,NA,"STN53075",NA,"RB01"
53100,-29.6078750523609,536276.412980157,6792125.57034721,"STN53100",168.1,NA,NA,"STN53100",NA,"LB01"
53100,15.8630296189462,536248.812141021,6792161.67424552,"STN53100",168.1,NA,NA,"STN53100",NA,"RB01"
53125,-55.2500476826245,536243.99675577,6792085.66670265,"STN53125",168,NA,NA,"STN53125",NA,"LB01"
53125,13.8733170388169,536235.632828638,6792154.30620382,"STN53125",168,NA,NA,"STN53125",NA,"RB01"
53150,-33.4625944540118,536242.257983246,6792107.53829988,"STN53150",167.1,NA,NA,"STN53150",NA,"LB01"
53150,3.54674559647137,536214.537987548,6792132.07549233,"STN53150",167.1,NA,NA,"STN53150",NA,"RB01"
53175,-57,536258.4275,6792089.8215,"STN53175",167.5,NA,NA,"STN53175",NA,"LB01"
53175,12.4702168266678,536193.1949664,6792113.64978437,"STN53175",167.5,NA,NA,"STN53175",NA,"RB01"
53200,-27.6394236541924,536228.497423654,6792085.80008173,"STN53200",167.7,NA,NA,"STN53200",NA,"LB01"
53200,24.0877433176561,536176.770256682,6792085.95526323,"STN53200",167.7,NA,NA,"STN53200",NA,"RB01"
53225,-54.6152112676067,536254.873596056,6792058.82127634,"STN53225",168.3,NA,NA,"STN53225",NA,"LB01"
53225,27.9589780507845,536172.381980927,6792062.2068181,"STN53225",168.3,NA,NA,"STN53225",NA,"RB01"
53250,-34.5715531335154,536217.418093297,6792016.45556027,"STN53250",168.4,NA,NA,"STN53250",NA,"LB01"
53250,29.4600036621094,536169.458457257,6792058.90848243,"STN53250",168.4,NA,NA,"STN53250",NA,"RB01"
53275,-23.2133299518134,536199.547343586,6792009.75589473,"STN53275",167.9,NA,NA,"STN53275",NA,"LB01"
53275,17.0570942111237,536162.860987174,6792026.38757991,"STN53275",167.9,NA,NA,"STN53275",NA,"RB01"
53300,-17.957153133515,536191.477153133,6791996.11712854,"STN53300",167.2,NA,NA,"STN53300",NA,"LB01"
53300,25.5508200734395,536147.969179927,6791996.24765246,"STN53300",167.2,NA,NA,"STN53300",NA,"RB01"
53325,-77.8063404548587,536251.247840455,6791970.93758098,"STN53325",168.5,NA,NA,"STN53325",NA,"LB01"
53325,39.1723484848485,536134.269151515,6791971.28851705,"STN53325",168.5,NA,NA,"STN53325",NA,"RB01"
53350,-13.9283153140823,536187.290815314,6791946.12921505,"STN53350",168.2,NA,NA,"STN53350",NA,"LB01"
53350,37.2877936272766,536136.074706373,6791946.28286338,"STN53350",168.2,NA,NA,"STN53350",NA,"RB01"
53375,-49.1487828627076,536221.783197176,6791948.03004021,"STN53375",168.3,NA,NA,"STN53375",NA,"LB01"
53375,40.5186775925407,536144.220843882,6791903.10664253,"STN53375",168.3,NA,NA,"STN53375",NA,"RB01"
53400,-1.8361016609966,536195.104459976,6791905.82378777,"STN53400",167,NA,NA,"STN53400",NA,"LB01"
53400,36.5302499698104,536167.941083021,6791878.73714352,"STN53400",167,NA,NA,"STN53400",NA,"RB01"
53425,0.447987695462675,536214.877260062,6791895.3970123,"STN53425",167.4,NA,NA,"STN53425",NA,"LB01"
53425,38.6535681004463,536214.686232159,6791857.1914319,"STN53425",167.4,NA,NA,"STN53425",NA,"RB01"
53450,-35.3605547251286,536262.216497708,6791909.63024501,"STN53450",168.3,NA,NA,"STN53450",NA,"LB01"
53450,41.6668994647677,536204.214824703,6791858.94618015,"STN53450",168.3,NA,NA,"STN53450",NA,"RB01"
53475,-33.9627833645816,536271.3565357,6791899.88329143,"STN53475",168.1,NA,NA,"STN53475",NA,"LB01"
53475,19.2787388459251,536243.511219584,6791854.5215145,"STN53475",168.1,NA,NA,"STN53475",NA,"RB01"
53500,-34.637019622027,536275.977411059,6791899.54251962,"STN53500",168.4,NA,NA,"STN53500",NA,"LB01"
53500,17.5779469996953,536275.820766159,6791847.327553,"STN53500",168.4,NA,NA,"STN53500",NA,"RB01"
53525,-34.8076417419888,536300.977422925,6791899.63414174,"STN53525",168.3,NA,NA,"STN53525",NA,"LB01"
53525,28.1613112817484,536300.788516066,6791836.66518872,"STN53525",168.3,NA,NA,"STN53525",NA,"RB01"
53550,-10.1729672650475,536326.327758923,6791873.7807754,"STN53550",167.5,NA,NA,"STN53550",NA,"LB01"
53550,32.7031818901377,536322.297400902,6791831.07613084,"STN53550",167.5,NA,NA,"STN53550",NA,"RB01"
53575,-66.7011652794289,536395.819477455,6791896.98536675,"STN53575",168.7,NA,NA,"STN53575",NA,"LB01"
53575,40.2644136191673,536315.274396545,6791826.60201584,"STN53575",168.7,NA,NA,"STN53575",NA,"RB01"
53600,-29.1844280508399,536376.722357346,6791865.04566967,"STN53600",168.5,NA,NA,"STN53600",NA,"LB01"
53600,23.2513463233134,536354.017667042,6791817.80103696,"STN53600",168.5,NA,NA,"STN53600",NA,"RB01"
53625,-39.5224378245426,536386.972567313,6791873.30193783,"STN53625",168.6,NA,NA,"STN53625",NA,"LB01"
53625,41.9749904834415,536386.728075029,6791791.80450952,"STN53625",168.6,NA,NA,"STN53625",NA,"RB01"
53650,-54.734628799203,536424.63403423,6791883.63315142,"STN53650",168.9,NA,NA,"STN53650",NA,"LB01"
53650,62.6665310274671,536394.344534995,6791770.22363103,"STN53650",168.9,NA,NA,"STN53650",NA,"RB01"
53675,-46.3230098559517,536464.775726422,6791848.84554049,"STN53675",168.7,NA,NA,"STN53675",NA,"LB01"
53675,58.7659265030518,536385.643757343,6791779.69702036,"STN53675",168.7,NA,NA,"STN53675",NA,"RB01"
53700,-37.6440624488142,536474.686979024,6791824.30679309,"STN53700",168.3,NA,NA,"STN53700",NA,"LB01"
53700,32.8659430549002,536421.59294488,6791777.91120947,"STN53700",168.3,NA,NA,"STN53700",NA,"RB01"
53725,-23.7627476335798,536480.404619511,6791797.1526429,"STN53725",168.6,NA,NA,"STN53725",NA,"LB01"
53725,51.4870416063983,536425.096024419,6791746.13328579,"STN53725",168.6,NA,NA,"STN53725",NA,"RB01"
53750,-26.9757034390351,536483.89492711,6791798.89620344,"STN53750",168.6,NA,NA,"STN53750",NA,"LB01"
53750,33.0637750795402,536483.714808675,6791738.85672492,"STN53750",168.6,NA,NA,"STN53750",NA,"RB01"
53775,-23.3024029200038,536521.724951729,6791778.8438436,"STN53775",168.3,NA,NA,"STN53775",NA,"LB01"
53775,32.671188940092,536480.920203263,6791740.55790677,"STN53775",168.3,NA,NA,"STN53775",NA,"RB01"
53800,-57.6933974873029,536555.036302593,6791795.22963312,"STN53800",169,NA,NA,"STN53800",NA,"LB01"
53800,20.2501906941266,536511.387893211,6791730.69234211,"STN53800",169,NA,NA,"STN53800",NA,"RB01"
53825,-46.2353672175966,536544.933206102,6791787.18586722,"STN53825",168.5,NA,NA,"STN53825",NA,"LB01"
53825,9.5601479005217,536544.765819556,6791731.3903521,"STN53825",168.5,NA,NA,"STN53825",NA,"RB01"
53850,-45.6841631866366,536569.93105249,6791786.55566319,"STN53850",168.6,NA,NA,"STN53850",NA,"LB01"
53850,10.0759300034766,536569.76377221,6791730.79557,"STN53850",168.6,NA,NA,"STN53850",NA,"RB01"
53875,-42.7111080971111,536594.922133324,6791783.5031081,"STN53875",168.5,NA,NA,"STN53875",NA,"LB01"
53875,12.7567835051546,536594.755729649,6791728.0352165,"STN53875",168.5,NA,NA,"STN53875",NA,"RB01"
53900,-42.6426610182788,536619.921927983,6791783.35516102,"STN53900",168.5,NA,NA,"STN53900",NA,"LB01"
53900,17.2329110748777,536619.742301267,6791723.47958893,"STN53900",168.5,NA,NA,"STN53900",NA,"RB01"
53925,-41.7116164196901,536644.919134849,6791782.34461642,"STN53925",168.3,NA,NA,"STN53925",NA,"LB01"
53925,22.0809980410353,536644.727757006,6791718.55200196,"STN53925",168.3,NA,NA,"STN53925",NA,"RB01"
53950,-36.767139094444,536669.904301417,6791777.3201391,"STN53950",168.2,NA,NA,"STN53950",NA,"LB01"
53950,49.3332971653333,536669.646000108,6791691.21970284,"STN53950",168.2,NA,NA,"STN53950",NA,"RB01"
53975,-21.3192979713091,536705.183682277,6791748.93852786,"STN53975",168.3,NA,NA,"STN53975",NA,"LB01"
53975,46.6588691437804,536660.861917318,6791697.41107719,"STN53975",168.3,NA,NA,"STN53975",NA,"RB01"
54000,-19.3683931582754,536723.080400048,6791728.3739027,"STN54000",168.2,NA,NA,"STN54000",NA,"LB01"
54000,36.6349037180577,536680.9099175,6791691.52373335,"STN54000",168.2,NA,NA,"STN54000",NA,"RB01"
54025,-15.1495677388176,536736.349624507,6791706.76891557,"STN54025",168.1,NA,NA,"STN54025",NA,"LB01"
54025,29.9726092682009,536702.372625221,6791677.0785231,"STN54025",168.1,NA,NA,"STN54025",NA,"RB01"
54050,-13.7055118699918,536749.897325253,6791680.6832638,"STN54050",167.9,NA,NA,"STN54050",NA,"LB01"
54050,35.2316074327983,536703.504936154,6791665.02338562,"STN54050",167.9,NA,NA,"STN54050",NA,"RB01"
54075,-14.8846804059594,536755.488680406,6791652.66434596,"STN54075",167.8,NA,NA,"STN54075",NA,"LB01"
54075,32.819340012869,536707.784659987,6791652.80745802,"STN54075",167.8,NA,NA,"STN54075",NA,"RB01"
54100,-11.9486277750862,536751.78473052,6791627.28092822,"STN54100",168.4,NA,NA,"STN54100",NA,"LB01"
54100,88.6669379450664,536651.370395931,6791633.01601546,"STN54100",168.4,NA,NA,"STN54100",NA,"RB01"
54125,-14.6436872997685,536741.841121788,6791596.64473532,"STN54125",168,NA,NA,"STN54125",NA,"LB01"
54125,43.8142695356738,536698.056112118,6791635.4023607,"STN54125",168,NA,NA,"STN54125",NA,"RB01"
54150,-23.8356521739131,536739.827128696,6791576.78174609,"STN54150",168.4,NA,NA,"STN54150",NA,"LB01"
54150,37.8086034694235,536683.237702015,6791601.25451558,"STN54150",168.4,NA,NA,"STN54150",NA,"RB01"
54175,-24.2490816972766,536735.509841799,6791560.06863591,"STN54175",168.2,NA,NA,"STN54175",NA,"LB01"
54175,33.0935704514363,536678.797958824,6791568.55534843,"STN54175",168.2,NA,NA,"STN54175",NA,"RB01"
54200,-21.6996144708329,536717.723011239,6791528.06965561,"STN54200",168.3,NA,NA,"STN54200",NA,"LB01"
54200,65.7825473655093,536652.198872023,6791586.0703289,"STN54200",168.3,NA,NA,"STN54200",NA,"RB01"
54225,-21.2,536709.7964,6791515.474,"STN54225",168,NA,NA,"STN54225",NA,"LB01"
54225,65.7542826552463,536627.015922912,6791541.99505621,"STN54225",168,NA,NA,"STN54225",NA,"RB01"
54250,-8.9866496632527,536691.913050173,6791497.18721743,"STN54250",167.5,NA,NA,"STN54250",NA,"LB01"
54250,42.8473874806001,536641.634034144,6791509.67922038,"STN54250",167.5,NA,NA,"STN54250",NA,"RB01"
54275,-3.54103656303602,536674.720236386,6791476.21129276,"STN54275",168.3,NA,NA,"STN54275",NA,"LB01"
54275,55.4555334429348,536630.531805451,6791515.32601867,"STN54275",168.3,NA,NA,"STN54275",NA,"RB01"
54300,-9.85350322185615,536654.89998727,6791456.86024837,"STN54300",167.4,NA,NA,"STN54300",NA,"LB01"
54300,41.5972882744496,536642.603248102,6791506.81896691,"STN54300",167.4,NA,NA,"STN54300",NA,"RB01"
54325,-19.3380226298314,536641.181201428,6791441.19028647,"STN54325",168.4,NA,NA,"STN54325",NA,"LB01"
54325,41.5789600481832,536610.418125176,6791493.76164252,"STN54325",168.4,NA,NA,"STN54325",NA,"RB01"
54350,-24.8310741737876,536631.841474556,6791426.27399782,"STN54350",168.3,NA,NA,"STN54350",NA,"LB01"
54350,51.5113471212972,536574.661001006,6791476.88902314,"STN54350",168.3,NA,NA,"STN54350",NA,"RB01"
54375,-27.4060284215221,536617.204115288,6791405.84280316,"STN54375",168.3,NA,NA,"STN54375",NA,"LB01"
54375,15.9729823212912,536584.713236241,6791434.60308728,"STN54375",168.3,NA,NA,"STN54375",NA,"RB01"
54400,-27.3174088479074,536607.124724239,6791391.51690489,"STN54400",167.9,NA,NA,"STN54400",NA,"LB01"
54400,11.9939915574803,536572.29482348,6791409.79670607,"STN54400",167.9,NA,NA,"STN54400",NA,"RB01"
54425,-25.5924098232623,536603.001409823,6791381.21122277,"STN54425",168.1,NA,NA,"STN54425",NA,"LB01"
54425,21.8,536555.609,6791381.3534,"STN54425",168.1,NA,NA,"STN54425",NA,"RB01"
54450,-13.3630634658373,536590.692563466,6791356.24841081,"STN54450",167.9,NA,NA,"STN54450",NA,"LB01"
54450,35.034494370199,536542.29500563,6791356.39360348,"STN54450",167.9,NA,NA,"STN54450",NA,"RB01"
54475,-9.90947680405898,536577.94349092,6791328.11072339,"STN54475",168,NA,NA,"STN54475",NA,"LB01"
54475,44.3476645435244,536534.483520701,6791360.61075106,"STN54475",168,NA,NA,"STN54475",NA,"RB01"
54500,-17.7570075865609,536564.224760613,6791303.09693598,"STN54500",168.2,NA,NA,"STN54500",NA,"LB01"
54500,90.634194268701,536498.322909885,6791389.15955025,"STN54500",168.2,NA,NA,"STN54500",NA,"RB01"
54525,-31.5496766370251,536531.54035097,6791278.57782336,"STN54525",168,NA,NA,"STN54525",NA,"LB01"
54525,47.5380281690141,536531.777614085,6791357.66552817,"STN54525",168,NA,NA,"STN54525",NA,"RB01"
54550,-39.6841851660644,536506.515947444,6791270.52231483,"STN54550",167.5,NA,NA,"STN54550",NA,"LB01"
54550,8,536506.659,6791318.2065,"STN54550",167.5,NA,NA,"STN54550",NA,"RB01"
54575,-38.6203155408135,536481.519139053,6791271.66568446,"STN54575",167.7,NA,NA,"STN54575",NA,"LB01"
54575,13.1628672817604,536481.674488602,6791323.44886728,"STN54575",167.7,NA,NA,"STN54575",NA,"RB01"
54600,-23.6318048905063,536456.564104585,6791286.73369511,"STN54600",166.4,NA,NA,"STN54600",NA,"LB01"
54600,9.4292638630443,536456.663287792,6791319.79476386,"STN54600",166.4,NA,NA,"STN54600",NA,"RB01"
54625,-13.5675608800544,536431.594297317,6791296.87693912,"STN54625",167.5,NA,NA,"STN54625",NA,"LB01"
54625,24.9428459325137,536431.709828538,6791335.38734593,"STN54625",167.5,NA,NA,"STN54625",NA,"RB01"
54650,-7.79899093683391,536405.056062954,6791312.41306083,"STN54650",167.2,NA,NA,"STN54650",NA,"LB01"
54650,23.9119479472563,536425.890149801,6791336.32310875,"STN54650",167.2,NA,NA,"STN54650",NA,"RB01"
54675,-21.2038872922284,536377.034972869,6791321.56534216,"STN54675",168.2,NA,NA,"STN54675",NA,"LB01"
54675,59.8619804272337,536438.077571262,6791374.90668312,"STN54675",168.2,NA,NA,"STN54675",NA,"RB01"
54700,-25.8301095793567,536357.104927487,6791337.3497879,"STN54700",167.3,NA,NA,"STN54700",NA,"LB01"
54700,6.57140366172657,536381.503266957,6791358.66998361,"STN54700",167.3,NA,NA,"STN54700",NA,"RB01"
54725,-24.8327376394885,536341.09223198,6791367.07602038,"STN54725",166.6,NA,NA,"STN54725",NA,"LB01"
54725,21.4167344862664,536384.982981027,6791381.59835463,"STN54725",166.6,NA,NA,"STN54725",NA,"RB01"
54750,-28.1211346049584,536332.903365395,6791398.5713634,"STN54750",166.4,NA,NA,"STN54750",NA,"LB01"
54750,3.77767530177685,536364.802175302,6791398.47566697,"STN54750",166.4,NA,NA,"STN54750",NA,"RB01"
54775,-33.1924264533679,536327.2454584,6791421.32153169,"STN54775",168.2,NA,NA,"STN54775",NA,"LB01"
54775,25.7206319788722,536386.040690715,6791424.67957602,"STN54775",168.2,NA,NA,"STN54775",NA,"RB01"
54800,-30.895670914402,536328.191559801,6791424.52464854,"STN54800",166.8,NA,NA,"STN54800",NA,"LB01"
54800,14.1839203030727,536362.136491988,6791454.18701956,"STN54800",166.8,NA,NA,"STN54800",NA,"RB01"
54825,-21.7235825006048,536318.651642377,6791449.38838272,"STN54825",168.3,NA,NA,"STN54825",NA,"LB01"
54825,81.813995741661,536396.615438793,6791517.5161092,"STN54825",168.3,NA,NA,"STN54825",NA,"RB01"
54850,-6.87523732904264,536313.385446291,6791477.98709384,"STN54850",168,NA,NA,"STN54850",NA,"LB01"
54850,42.1154241117273,536350.275414356,6791510.22294907,"STN54850",168,NA,NA,"STN54850",NA,"RB01"
54875,-11.4633623576696,536296.884642197,6791482.41569799,"STN54875",168.2,NA,NA,"STN54875",NA,"LB01"
54875,39.0783335091236,536304.66806336,6791532.35089351,"STN54875",168.2,NA,NA,"STN54875",NA,"RB01"
54900,-3.69870155275712,536274.449903895,6791491.89879845,"STN54900",168.2,NA,NA,"STN54900",NA,"LB01"
54900,33.6730132810799,536274.56201904,6791529.27051328,"STN54900",168.2,NA,NA,"STN54900",NA,"RB01"
54925,-20.2752344953101,536249.400174296,6791475.4007655,"STN54925",168,NA,NA,"STN54925",NA,"LB01"
54925,25.2712298988322,536249.53681369,6791520.9472299,"STN54925",168,NA,NA,"STN54925",NA,"RB01"
54950,-25.014055448098,536224.385957834,6791470.74044455,"STN54950",168,NA,NA,"STN54950",NA,"LB01"
54950,15.7528701919048,536224.50825861,6791511.50737019,"STN54950",168,NA,NA,"STN54950",NA,"RB01"
54975,-25.9726038850645,536211.725705931,6791467.43617703,"STN54975",168,NA,NA,"STN54975",NA,"LB01"
54975,7.99357810973056,536198.343030225,6791498.65109828,"STN54975",168,NA,NA,"STN54975",NA,"RB01"
55000,-25.8725947521866,536202.120073469,6791460.30046968,"STN55000",168,NA,NA,"STN55000",NA,"LB01"
55000,21.8097599322731,536166.405989811,6791491.91387083,"STN55000",168,NA,NA,"STN55000",NA,"RB01"
55025,-81.2498855835245,536172.454236156,6791385.96986361,"STN55025",168.4,NA,NA,"STN55025",NA,"LB01"
55025,30.9631103074143,536158.876463653,6791497.39736854,"STN55025",168.4,NA,NA,"STN55025",NA,"RB01"
55050,-56.8696517412935,536138.116391045,6791408.37984826,"STN55050",168.5,NA,NA,"STN55050",NA,"LB01"
55050,51.6214745175656,536138.441864424,6791516.87097452,"STN55050",168.5,NA,NA,"STN55050",NA,"RB01"
55075,-46.4250386221893,536113.147724884,6791418.90296138,"STN55075",168.7,NA,NA,"STN55075",NA,"LB01"
55075,30.0001377884954,536113.377000413,6791495.32813779,"STN55075",168.7,NA,NA,"STN55075",NA,"RB01"
55100,-33.0581598597494,536088.187825521,6791432.34834014,"STN55100",168.3,NA,NA,"STN55100",NA,"LB01"
55100,7.96171424399514,536088.310885143,6791473.36821424,"STN55100",168.3,NA,NA,"STN55100",NA,"RB01"
55125,-32.4152777170826,536063.189754167,6791433.06972228,"STN55125",168.4,NA,NA,"STN55125",NA,"LB01"
55125,9.89480785447545,536063.316684424,6791475.37980786,"STN55125",168.4,NA,NA,"STN55125",NA,"RB01"
55150,-23.8640869900151,536038.215407739,6791441.69891301,"STN55150",167.8,NA,NA,"STN55150",NA,"LB01"
55150,12.9964356693709,536038.325989307,6791478.55943567,"STN55150",167.8,NA,NA,"STN55150",NA,"RB01"
55175,-38.444354018312,536013.171666938,6791427.19714598,"STN55175",168.7,NA,NA,"STN55175",NA,"LB01"
55175,61.9501945525297,536013.472850584,6791527.59169455,"STN55175",168.7,NA,NA,"STN55175",NA,"RB01"
55200,-20.5715095367849,535988.225285471,6791445.14849046,"STN55200",168.3,NA,NA,"STN55200",NA,"LB01"
55200,51.1840328133012,535988.440552098,6791516.90403281,"STN55200",168.3,NA,NA,"STN55200",NA,"RB01"
55225,-15.8477815127135,535961.701332773,6791451.85904408,"STN55225",168.3,NA,NA,"STN55225",NA,"LB01"
55225,51.3022994379153,535971.773844916,6791518.27047414,"STN55225",168.3,NA,NA,"STN55225",NA,"RB01"
55250,-28.7342630681249,535922.50959991,6791459.8128549,"STN55250",167.8,NA,NA,"STN55250",NA,"LB01"
55250,30.4999491353003,535967.112961699,6791498.78896653,"STN55250",167.8,NA,NA,"STN55250",NA,"RB01"
55275,-29.8195322128472,535914.122536356,6791464.81661317,"STN55275",167.8,NA,NA,"STN55275",NA,"LB01"
55275,13.1724190187536,535930.33050197,6791504.62716001,"STN55275",167.8,NA,NA,"STN55275",NA,"RB01"
55300,-29.8494526553435,535902.216451642,6791466.91454734,"STN55300",168.2,NA,NA,"STN55300",NA,"LB01"
55300,67.439934084043,535902.508319802,6791564.20393408,"STN55300",168.2,NA,NA,"STN55300",NA,"RB01"
55325,-23.8778096836348,535877.234366571,6791472.96419032,"STN55325",168.2,NA,NA,"STN55325",NA,"LB01"
55325,25.4992534381139,535877.38249776,6791522.34125344,"STN55325",168.2,NA,NA,"STN55325",NA,"RB01"
55350,-15.952538836077,535852.258142384,6791480.96746116,"STN55350",168.2,NA,NA,"STN55350",NA,"LB01"
55350,30.4049985959003,535852.397214996,6791527.3249986,"STN55350",168.2,NA,NA,"STN55350",NA,"RB01"
55375,-11.9835263042043,535827.270549421,6791485.0144737,"STN55375",167.3,NA,NA,"STN55375",NA,"LB01"
55375,24.9981622402527,535827.381494487,6791521.99616224,"STN55375",167.3,NA,NA,"STN55375",NA,"RB01"
55400,-11.9796626359551,535804.109905251,6791483.88723568,"STN55400",167.1,NA,NA,"STN55400",NA,"LB01"
55400,25.0839615462268,535800.292351961,6791520.76554174,"STN55400",167.1,NA,NA,"STN55400",NA,"RB01"
55425,-25.3332476710568,535801.637602506,6791468.41855679,"STN55425",168.1,NA,NA,"STN55425",NA,"LB01"
