distance,angle,east,nrth,code,east_2,nrth_2,grp
57525.000000000000000,270.174683094291368,535075.645,6790299.047,"5356790",535000.000000000000000,6790000.000000000931323,"2"
57550.000000000000000,318.859043078581863,535053.519,6790305.425,"5356790",535000.000000000000000,6790000.000000000931323,"2"
57575.000000000000000,318.859043078581863,535037.071,6790324.252,"5356790",535000.000000000000000,6790000.000000000931323,"2"
57600.000000000000000,0.174478699358746,535032.141,6790347.382,"5356790",535000.000000000000000,6790000.000000000931323,"2"
57625.000000000000000,0.174477174227294,535032.217,6790372.381,"5356790",535000.000000000000000,6790000.000000000931323,"2"
57650.000000000000000,0.174475649141910,535032.293,6790397.381,"5356790",535000.000000000000000,6790000.000000000931323,"2"
57675.000000000000000,0.174474124051119,535032.369,6790422.381,"5356790",535000.000000000000000,6790000.000000000931323,"2"
57700.000000000000000,0.174474124051119,535032.445,6790447.381,"5356790",535000.000000000000000,6790000.000000000931323,"2"
57725.000000000000000,0.174472598738185,535032.521,6790472.381,"5356790",535000.000000000000000,6790000.000000000931323,"2"
57750.000000000000000,0.174471073644761,535032.597,6790497.381,"5356790",535000.000000000000000,6790000.000000000931323,"2"
57775.000000000000000,318.858357407058918,535027.538,6790520.462,"5356790",535000.000000000000000,6790000.000000000931323,"2"
57800.000000000000000,318.858357407058918,535011.090,6790539.289,"5356790",535000.000000000000000,6790000.000000000931323,"2"
58550.000000000000000,90.174289544430437,535003.282,6790083.835,"5356790",535000.000000000000000,6790000.000000000931323,"2"
58575.000000000000000,138.859435726402410,535020.073,6790065.761,"5356790",535000.000000000000000,6790000.000000000931323,"2"
58600.000000000000000,180.174493950248035,535031.220,6790044.954,"5356790",535000.000000000000000,6790000.000000000931323,"2"
58625.000000000000000,221.489160769222394,535029.663,6790020.517,"5356790",535000.000000000000000,6790000.000000000931323,"2"
58650.000000000000000,221.489160769222394,535013.101,6790001.790,"5356790",535000.000000000000000,6790000.000000000931323,"2"
55200.000000000000000,270.179069919214157,535975.787,6791465.759,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55225.000000000000000,318.860395345833751,535952.370,6791469.306,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55250.000000000000000,318.860395345833751,535935.923,6791488.134,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55275.000000000000000,270.178798970275977,535914.806,6791496.725,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55300.000000000000000,270.178664276392112,535889.806,6791496.803,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55325.000000000000000,270.178529588580261,535864.806,6791496.881,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55350.000000000000000,270.178394895891643,535839.806,6791496.959,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55375.000000000000000,270.178260204878768,535814.807,6791497.037,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55400.000000000000000,221.496665390645433,535790.945,6791494.577,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55425.000000000000000,221.496665390645433,535774.381,6791475.852,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55450.000000000000000,221.496352809405892,535757.816,6791457.127,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55475.000000000000000,221.496352809405892,535741.252,6791438.402,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55500.000000000000000,221.496040254494204,535724.688,6791419.677,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55525.000000000000000,221.495932231905186,535708.124,6791400.952,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55550.000000000000000,221.495932231905186,535691.560,6791382.227,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55575.000000000000000,180.177661084561322,535684.536,6791359.871,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55600.000000000000000,138.859576654158900,535690.203,6791337.017,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55625.000000000000000,138.859576654158900,535706.650,6791318.189,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55650.000000000000000,180.177798890748278,535711.389,6791294.988,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55675.000000000000000,138.860073326235835,535719.202,6791272.936,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55700.000000000000000,138.860073326235835,535735.650,6791254.108,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55725.000000000000000,180.177936701159808,535738.242,6791230.105,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55750.000000000000000,180.177938256873688,535738.164,6791205.105,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55775.000000000000000,221.495435461606604,535731.882,6791182.467,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55800.000000000000000,221.495435461606604,535715.318,6791163.742,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55825.000000000000000,270.177738535352432,535692.534,6791158.880,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55850.000000000000000,270.177603829548502,535667.534,6791158.958,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55875.000000000000000,318.859803081478105,535647.434,6791169.779,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55900.000000000000000,318.859803081478105,535630.987,6791188.606,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55925.000000000000000,318.859487371910291,535614.539,6791207.434,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55950.000000000000000,318.859478548895993,535598.091,6791226.261,"5356791",535000.000000000000000,6791000.000000000000000,"2"
55975.000000000000000,318.859478548895993,535581.644,6791245.089,"5356791",535000.000000000000000,6791000.000000000000000,"2"
56000.000000000000000,270.177060368999491,535559.587,6791251.620,"5356791",535000.000000000000000,6791000.000000000000000,"2"
56025.000000000000000,270.176925670311562,535534.588,6791251.697,"5356791",535000.000000000000000,6791000.000000000000000,"2"
56050.000000000000000,221.494611328573257,535513.734,6791242.534,"5356791",535000.000000000000000,6791000.000000000000000,"2"
56075.000000000000000,221.494611328573257,535497.170,6791223.809,"5356791",535000.000000000000000,6791000.000000000000000,"2"
56100.000000000000000,221.494401013284829,535480.606,6791205.083,"5356791",535000.000000000000000,6791000.000000000000000,"2"
56125.000000000000000,221.494190706961803,535464.042,6791186.357,"5356791",535000.000000000000000,6791000.000000000000000,"2"
56150.000000000000000,221.494190706961803,535447.479,6791167.632,"5356791",535000.000000000000000,6791000.000000000000000,"2"
56175.000000000000000,270.176391491539505,535426.071,6791159.704,"5356791",535000.000000000000000,6791000.000000000000000,"2"
56200.000000000000000,270.176256787621696,535401.071,6791159.781,"5356791",535000.000000000000000,6791000.000000000000000,"2"
56225.000000000000000,318.858456046263143,535379.577,6791167.544,"5356791",535000.000000000000000,6791000.000000000000000,"2"
56250.000000000000000,318.858456046263143,535363.129,6791186.371,"5356791",535000.000000000000000,6791000.000000000000000,"2"
56275.000000000000000,270.175985840632904,535340.088,6791190.744,"5356791",535000.000000000000000,6791000.000000000000000,"2"
56300.000000000000000,270.175851138772941,535315.088,6791190.821,"5356791",535000.000000000000000,6791000.000000000000000,"2"
56325.000000000000000,221.493382484669581,535295.205,6791179.493,"5356791",535000.000000000000000,6791000.000000000000000,"2"
56350.000000000000000,221.493382484669581,535278.642,6791160.768,"5356791",535000.000000000000000,6791000.000000000000000,"2"
56375.000000000000000,180.175651387272467,535278.029,6791135.972,"5356791",535000.000000000000000,6791000.000000000000000,"2"
56400.000000000000000,221.493096514388640,535265.811,6791115.592,"5356791",535000.000000000000000,6791000.000000000000000,"2"
56425.000000000000000,180.175519751704968,535250.853,6791096.256,"5356791",535000.000000000000000,6791000.000000000000000,"2"
56450.000000000000000,180.175519751704968,535250.777,6791071.256,"5356791",535000.000000000000000,6791000.000000000000000,"2"
56475.000000000000000,180.175521286426175,535250.700,6791046.256,"5356791",535000.000000000000000,6791000.000000000000000,"2"
56500.000000000000000,221.492632666644170,535240.150,6791025.242,"5356791",535000.000000000000000,6791000.000000000000000,"2"
56525.000000000000000,221.492632666644170,535223.587,6791006.516,"5356791",535000.000000000000000,6791000.000000000000000,"2"
53300.000000000000000,180.180054129144338,536173.481,6791983.671,"5366791",536000.000000000000000,6791000.000000000000000,"2"
53325.000000000000000,180.180054129144338,536173.402,6791958.671,"5366791",536000.000000000000000,6791000.000000000000000,"2"
53350.000000000000000,180.180055703859722,536173.323,6791933.671,"5366791",536000.000000000000000,6791000.000000000000000,"2"
53375.000000000000000,138.860607794950084,536185.216,6791913.142,"5366791",536000.000000000000000,6791000.000000000000000,"2"
53400.000000000000000,90.180260081391495,536202.393,6791895.913,"5366791",536000.000000000000000,6791000.000000000000000,"2"
53425.000000000000000,138.860853589293043,536227.366,6791895.777,"5366791",536000.000000000000000,6791000.000000000000000,"2"
53450.000000000000000,138.860853589293043,536243.814,6791876.949,"5366791",536000.000000000000000,6791000.000000000000000,"2"
53475.000000000000000,90.180531010943653,536263.374,6791864.945,"5366791",536000.000000000000000,6791000.000000000000000,"2"
53500.000000000000000,90.180665690455399,536288.373,6791864.866,"5366791",536000.000000000000000,6791000.000000000000000,"2"
53525.000000000000000,90.180800364075807,536313.373,6791864.787,"5366791",536000.000000000000000,6791000.000000000000000,"2"
53550.000000000000000,138.861675581602896,536337.370,6791862.510,"5366791",536000.000000000000000,6791000.000000000000000,"2"
53575.000000000000000,138.861675581602896,536353.817,6791843.682,"5366791",536000.000000000000000,6791000.000000000000000,"2"
53600.000000000000000,90.181071303681279,536374.354,6791833.819,"5366791",536000.000000000000000,6791000.000000000000000,"2"
53625.000000000000000,90.181205981546185,536399.354,6791833.740,"5366791",536000.000000000000000,6791000.000000000000000,"2"
53650.000000000000000,138.862056058010353,536421.671,6791827.779,"5366791",536000.000000000000000,6791000.000000000000000,"2"
53675.000000000000000,138.862056058010353,536438.118,6791808.951,"5366791",536000.000000000000000,6791000.000000000000000,"2"
53700.000000000000000,138.862371747859413,536454.564,6791790.123,"5366791",536000.000000000000000,6791000.000000000000000,"2"
53725.000000000000000,90.181613195167870,536471.314,6791771.960,"5366791",536000.000000000000000,6791000.000000000000000,"2"
